seg_id,time_to_failure
seg_f5a4ee,1000.1024127428483
seg_f5a6ab,1251.4572131007462
seg_f5d2dd,1390.4510379568426
seg_f5e682,3080.7720392423607
seg_f60872,2233.868030100627
seg_f618a8,1528.7244818986833
seg_f61b0e,1226.6794694969449
seg_f639cd,1604.6232297296667
seg_f639ec,1264.1758590872703
seg_f650cc,2703.1520068434684
seg_f6659e,1125.576150933494
seg_f66db1,1012.5989200790336
seg_f679c6,911.6888021569163
seg_f67ce2,1166.6905432132057
seg_f6828d,5004.095270046091
seg_f69c38,1541.4462331839006
seg_f6a217,1566.4988334216832
seg_f6abc5,647.2296800219059
seg_f6b70c,1805.9786048472681
seg_f6bae8,924.2881652607429
seg_f6c0cb,2964.141165435826
seg_f6c928,1516.2063703787048
seg_f6cfd4,1478.274634978867
seg_f6d51b,2636.879217704499
seg_f6e1ca,1894.0982483676235
seg_f6e89f,1025.0691921041175
seg_f6f523,5495.125798393592
seg_f6f683,1012.6960063380576
seg_f7050a,1390.3790954509054
seg_f70b66,1969.6583203222508
seg_f71db8,1805.8516160909667
seg_f7290f,2095.632154378168
seg_f734c8,1730.3464602242593
seg_f741af,1642.1134230575171
seg_f77ee5,455.24351200040553
seg_f7d792,2133.518711764441
seg_f7de40,1075.8636965320718
seg_f80e44,1465.7895410943836
seg_f83d28,1818.374991991649
seg_f865be,1705.2409413745104
seg_f86c41,1594.9982209290647
seg_f88d4a,1301.8798356536709
seg_f8db0a,1733.3372063140223
seg_f8dd7e,1113.2539661912717
seg_f931de,2372.09538162481
seg_f93ce5,1998.0429818744194
seg_f95fd3,1503.5477269172939
seg_f96d0e,1553.9699022058783
seg_f96d5a,1402.8988331765129
seg_f97274,1604.3405028893453
seg_f99b64,672.5460897661584
seg_f9e4f2,785.9828475132631
seg_f9eea3,1478.2753697047224
seg_fa0ac7,1289.8472265877326
seg_fa34c7,987.5998412527938
seg_fa488e,2073.440874611735
seg_fa4df0,2082.6287356033063
seg_fa6383,2171.099080095415
seg_fa796b,1355.9050845033619
seg_fa9f00,1541.419585203541
seg_fad815,2120.522312479802
seg_fb00b3,810.9523315910634
seg_fb11ba,1755.3712907101985
seg_fb1f5c,1075.5410080623872
seg_fb4c26,849.1044392424097
seg_fb74f0,2133.3853221068457
seg_fb76ca,1490.8866734519086
seg_fb8af5,1859.2628164228388
seg_fb9491,2800.5365222614364
seg_fb9b2e,2095.539199540067
seg_fbce13,1242.6166310134788
seg_fbd66b,1151.18151963096
seg_fbddb9,1667.417301346987
seg_fbe3c2,2259.5854424671306
seg_fbf17a,1176.4983413774842
seg_fbff25,2120.5404160214575
seg_fc407c,735.4609941286809
seg_fc57d4,4059.746167255955
seg_fc8fd6,1579.0993795894478
seg_fcb7d0,1163.7137323656502
seg_fcca66,3354.610366827458
seg_fcd32e,2510.7946489349597
seg_fd19b8,1541.1638912550256
seg_fd374e,2917.4105759908452
seg_fd6340,852.2413567983976
seg_fd8add,924.3841646491667
seg_fd9ac1,1947.6659277751592
seg_fdba93,3102.7860497089478
seg_fdc1d4,3887.23731976834
seg_fdd50e,16568.338106680105
seg_fde767,911.8134754633276
seg_fde86d,1453.3759066824966
seg_fdff11,7362.383899112772
seg_fe2aac,1843.6929475414925
seg_fe5945,1818.4722900875222
seg_fe70c0,1730.217400033234
seg_fe73b1,2007.4485921279236
seg_fe86f5,974.6704172926047
seg_fea3e2,546.5260131979161
seg_feb312,861.355638532084
seg_fedbd1,722.7381701292278
seg_ff0f1b,2224.4540210847326
seg_ff1a62,1389.9553648082829
seg_ff2f2d,1041.1960701022167
seg_ff4236,899.2451759550889
seg_ff7478,2070.3994796911347
seg_ff79d9,3912.0445202646933
seg_ffbd6a,4566.23646090444
seg_ffe7cc,924.3167737429086
